date;radiation;production
07/09/2013;228,6;4.572
08/09/2013;167,5;3.307
09/09/2013;86,1;1.343
10/09/2013;52,4;940
11/09/2013;38,6;657
12/09/2013;132,6;2.633
13/09/2013;143,7;2.821
14/09/2013;214,7;4.398
15/09/2013;84;1.599
16/09/2013;165,1;3.300
17/09/2013;112,8;2.307
18/09/2013;113;2.177
19/09/2013;190,9;4.551
20/09/2013;194,2;4.256
21/09/2013;183;3.897
22/09/2013;202,8;4.398
23/09/2013;182,1;3.950
24/09/2013;156,8;3.437
25/09/2013;108,9;2.228
26/09/2013;158;3.322
27/09/2013;22;396
28/09/2013;25,2;542
29/09/2013;16,5;249
30/09/2013;26,6;462
01/10/2013;114,3;2.520
02/10/2013;123,4;2.872
03/10/2013;86,7;1.463
04/10/2013;164,6;4.048
05/10/2013;33,2;550
06/10/2013;78,4;1.421
07/10/2013;56,8;1.094
08/10/2013;76,4;1.527
09/10/2013;53,5;865
10/10/2013;51,9;1.180
11/10/2013;83,4;1.810
12/10/2013;29,1;513
13/10/2013;95,6;2.282
14/10/2013;76,6;1.296
15/10/2013;104,7;2.167
16/10/2013;123,5;3.183
17/10/2013;148,5;4.013
18/10/2013;122,9;2.924
19/10/2013;106,1;2.551
20/10/2013;57;773
21/10/2013;33,6;677
22/10/2013;34,5;868
23/10/2013;31,8;1.028
24/10/2013;27,5;535
25/10/2013;120,9;3.132
26/10/2013;90,6;2.459
27/10/2013;45;920
28/10/2013;40,4;832
29/10/2013;42,4;732
30/10/2013;21,1;305
31/10/2013;96;2.372
01/11/2013;115,3;3.412
02/11/2013;17,9;266
03/11/2013;27,2;346
04/11/2013;21,5;386
05/11/2013;20,8;387
06/11/2013;66,8;1.359
07/11/2013;72;1.336
08/11/2013;25,6;471
09/11/2013;13,1;135
10/11/2013;20,1;351
11/11/2013;23,2;405
12/11/2013;25;435
13/11/2013;16,5;257
14/11/2013;31,6;551
15/11/2013;6;90
16/11/2013;57,8;1.157
17/11/2013;27,7;422
18/11/2013;55,6;1.426
19/11/2013;13,6;294
20/11/2013;23,2;337
21/11/2013;52,5;731
22/11/2013;2,3;239
23/11/2013;11,7;202
24/11/2013;37,1;740
25/11/2013;54,5;1.872
26/11/2013;89;2.841
27/11/2013;62,9;1.693
28/11/2013;81,5;2.626
29/11/2013;87,8;2.521
30/11/2013;22,9;389
01/12/2013;79;2.305
02/12/2013;79,5;2.522
03/12/2013;83,4;2.313
04/12/2013;54,7;827
05/12/2013;61,9;1.520
06/12/2013;63,6;1.958
07/12/2013;60,9;1.522
08/12/2013;31;632
09/12/2013;37,2;736
10/12/2013;62,5;1.758
11/12/2013;49,6;1.278
12/12/2013;28,1;469
13/12/2013;16,4;224
14/12/2013;13,2;207
15/12/2013;15,2;215
16/12/2013;23,5;242
17/12/2013;23,1;63
18/12/2013;15,8;29
19/12/2013;23,5;209
20/12/2013;30,2;514
21/12/2013;7;96
22/12/2013;21,3;374
23/12/2013;19,2;342
24/12/2013;42,3;823
25/12/2013;11,8;297
26/12/2013;10,7;164
27/12/2013;19,1;307
28/12/2013;34,8;405
29/12/2013;7,9;120
30/12/2013;22;364
31/12/2013;12,4;190
01/01/2014;25,7;382
02/01/2014;39,3;898
03/01/2014;18,5;243
04/01/2014;8,9;129
05/01/2014;7,1;96
06/01/2014;35,7;729
07/01/2014;44,6;957
08/01/2014;68,1;1.929
09/01/2014;37,7;825
10/01/2014;20,4;278
11/01/2014;21,1;397
12/01/2014;76,9;2.395
13/01/2014;24,7;520
14/01/2014;7,2;112
15/01/2014;32,9;783
16/01/2014;50;993
17/01/2014;24,1;315
18/01/2014;11;254
19/01/2014;14,7;148
20/01/2014;23,6;379
21/01/2014;51,9;1.357
22/01/2014;35,9;1.441
23/01/2014;10,2;218
24/01/2014;12,6;27
25/01/2014;75,8;1.523
26/01/2014;64,9;1.666
27/01/2014;30,7;634
28/01/2014;24,1;76
29/01/2014;46,4;182
30/01/2014;3,2;0
31/01/2014;10,6;0
01/02/2014;12,5;2
02/02/2014;13,3;2
03/02/2014;4,8;0
04/02/2014;15,4;0
05/02/2014;27,5;4
06/02/2014;33,7;14
07/02/2014;39,6;73
08/02/2014;28,2;330
09/02/2014;16,4;279
10/02/2014;28,9;466
11/02/2014;21,4;332
12/02/2014;56,8;1.257
13/02/2014;86,8;2.000
14/02/2014;120,7;3.106
15/02/2014;48,6;967
16/02/2014;124,1;2.496
17/02/2014;15,4;97
18/02/2014;28,5;399
19/02/2014;45,1;888
20/02/2014;45,6;864
21/02/2014;54,1;1.290
22/02/2014;25,5;459
23/02/2014;63,3;1.140
24/02/2014;125,7;3.148
25/02/2014;123,8;3.302
26/02/2014;99,3;2.383
27/02/2014;93,5;1.972
28/02/2014;92,5;1.888
01/03/2014;65,2;1.513
02/03/2014;57,5;1.004
03/03/2014;116,5;2.220
04/03/2014;60;1.632
05/03/2014;75,6;1.705
06/03/2014;58,9;1.417
07/03/2014;150,3;3.665
08/03/2014;176,7;4.448
09/03/2014;183,5;4.301
10/03/2014;135,4;2.990
11/03/2014;184,9;4.521
12/03/2014;192,6;4.619
13/03/2014;188,2;4.456
14/03/2014;194,8;4.543
15/03/2014;120;2.502
16/03/2014;193,8;4.481
17/03/2014;208,8;4.706
18/03/2014;193,1;4.270
19/03/2014;199,9;4.384
20/03/2014;215,4;4.833
21/03/2014;183,4;3.997
22/03/2014;101,4;1.940
23/03/2014;13,7;273
24/03/2014;73,5;1.298
25/03/2014;80,2;1.652
26/03/2014;45,2;1.118
27/03/2014;67,9;1.286
28/03/2014;214,2;4.343
29/03/2014;234,9;5.039
30/03/2014;248,3;5.124
31/03/2014;205,8;4.269
01/04/2014;203;4.211
02/04/2014;231,6;4.851
03/04/2014;113,5;2.203
04/04/2014;161;3.213
05/04/2014;60,4;1.078
06/04/2014;174,1;3.380
07/04/2014;236,2;4.727
08/04/2014;220,4;4.476
09/04/2014;230,6;4.537
10/04/2014;234,1;4.581
11/04/2014;110,1;2.113
12/04/2014;162;3.113
13/04/2014;133,1;2.569
14/04/2014;222,4;4.383
15/04/2014;270,2;4.621
16/04/2014;185,5;2.878
17/04/2014;164,1;3.348
18/04/2014;257;5.055
19/04/2014;165,9;2.958
20/04/2014;50,2;913
21/04/2014;54,8;956
22/04/2014;256,4;4.644
23/04/2014;178;3.263
24/04/2014;111,8;1.974
25/04/2014;180,9;2.995
26/04/2014;161,2;3.027
27/04/2014;111,4;2.047
28/04/2014;128;2.376
29/04/2014;213,5;3.767
30/04/2014;217,4;3.863
01/05/2014;205,6;3.657
02/05/2014;197,2;3.964
03/05/2014;99,8;1.876
04/05/2014;266,3;5.012
05/05/2014;320,8;5.918
06/05/2014;309,2;5.634
07/05/2014;116,5;2.174
08/05/2014;274,3;4.541
09/05/2014;296,5;5.261
10/05/2014;291,3;5.387
11/05/2014;121,5;2.188
12/05/2014;304,1;5.625
13/05/2014;74,9;1.353
14/05/2014;266,4;4.917
15/05/2014;161,5;2.985
16/05/2014;124,5;2.118
17/05/2014;201,5;3.803
18/05/2014;138,1;2.573
19/05/2014;299;5.296
20/05/2014;352,8;5.825
21/05/2014;324,8;5.569
22/05/2014;318,1;5.545
23/05/2014;212,5;3.940
24/05/2014;339,6;5.749
25/05/2014;310,1;5.255
26/05/2014;160,4;2.508
27/05/2014;261;4.871
28/05/2014;174,8;3.084
29/05/2014;215,7;3.934
30/05/2014;188,8;3.401
31/05/2014;288,6;4.710
01/06/2014;227,2;3.863
02/06/2014;283,4;4.902
03/06/2014;245,1;4.141
04/06/2014;311,8;5.416
05/06/2014;220,4;3.875
06/06/2014;337;5.672
07/06/2014;346,6;5.520
08/06/2014;343,3;5.411
09/06/2014;344,4;5.449
10/06/2014;349;5.478
11/06/2014;346,6;5.308
12/06/2014;241,1;3.834
13/06/2014;268,6;4.594
14/06/2014;236,6;4.274
15/06/2014;316,9;5.614
16/06/2014;151,2;2.430
17/06/2014;194,6;3.187
18/06/2014;257,1;4.362
19/06/2014;290,1;4.942
20/06/2014;202,4;3.542
21/06/2014;309,8;5.302
22/06/2014;349,8;5.666
23/06/2014;273,1;4.727
24/06/2014;189,1;3.409
25/06/2014;77,1;1.360
26/06/2014;252,2;4.572
27/06/2014;235,2;4.460
28/06/2014;331,6;5.281
29/06/2014;225,2;3.979
30/06/2014;131,2;2.531
01/07/2014;147,5;4.072
02/07/2014;203,9;4.199
03/07/2014;341,1;5.675
04/07/2014;317,2;5.251
05/07/2014;324,9;5.566
06/07/2014;324,8;5.374
07/07/2014;334,2;5.392
08/07/2014;158,6;2.712
09/07/2014;202,4;3.624
10/07/2014;75,1;1.424
11/07/2014;247,5;4.087
12/07/2014;175,6;2.852
13/07/2014;187,4;2.944
14/07/2014;185,6;3.477
15/07/2014;266,6;4.580
16/07/2014;305,1;5.091
17/07/2014;269,7;4.551
18/07/2014;337,6;4.467
19/07/2014;288,2;0
20/07/2014;294,3;0
21/07/2014;95,4;1.432
22/07/2014;92,6;1.514
23/07/2014;245,9;4.440
24/07/2014;234,4;4.131
25/07/2014;181,3;2.929
26/07/2014;171,2;3.155
27/07/2014;172,4;3.029
28/07/2014;174,7;3.002
29/07/2014;141,9;2.544
30/07/2014;69,4;1.241
31/07/2014;138,7;2.337
01/08/2014;226,2;4.093
02/08/2014;264,5;4.533
03/08/2014;237,2;3.987
04/08/2014;266,8;4.676
05/08/2014;177,6;3.218
06/08/2014;232,3;4.139
07/08/2014;274,2;5.115
08/08/2014;296;5.080
09/08/2014;297;5.281
10/08/2014;269,2;4.976
11/08/2014;251;4.570
12/08/2014;143,9;1.484
13/08/2014;103,6;1.997
14/08/2014;47,6;782
15/08/2014;79,5;1.411
16/08/2014;151,2;2.863
17/08/2014;282,4;5.239
18/08/2014;213,1;4.058
19/08/2014;139,5;2.405
20/08/2014;188,8;3.240
21/08/2014;145,2;2.839
22/08/2014;115,4;2.090
23/08/2014;42,9;718
24/08/2014;164,9;3.269
25/08/2014;218,6;4.424
26/08/2014;51,5;971
27/08/2014;213,2;4.020
28/08/2014;271,1;5.299
29/08/2014;238,8;4.872
30/08/2014;242,1;4.635
31/08/2014;162,1;3.054
01/09/2014;63,4;1.002
02/09/2014;30,2;466
03/09/2014;129,9;2.533
04/09/2014;56,5;933
05/09/2014;157,1;2.841
06/09/2014;70,7;1.275
07/09/2014;188,3;3.898
08/09/2014;210,4;4.291
09/09/2014;215,3;4.104
10/09/2014;72,8;1.023
11/09/2014;28,1;501
12/09/2014;79,1;1.464
13/09/2014;83,9;1.494
14/09/2014;142,1;2.768
15/09/2014;161,3;2.826
16/09/2014;114,3;2.202
17/09/2014;139,9;2.459
18/09/2014;134,4;2.941
19/09/2014;137;2.688
20/09/2014;96,6;2.242
21/09/2014;203,9;4.009
22/09/2014;97,8;2.430
23/09/2014;197,8;4.365
24/09/2014;186,1;4.140
25/09/2014;46,5;859
26/09/2014;147,7;2.929
27/09/2014;168,4;3.870
28/09/2014;189,8;4.549
29/09/2014;151,1;3.134
30/09/2014;184,5;4.149
01/10/2014;81,1;1.618
02/10/2014;126,2;2.311
03/10/2014;142,6;3.127
04/10/2014;84,2;1.551
05/10/2014;95,8;1.915
06/10/2014;88,1;1.817
07/10/2014;117,3;2.763
08/10/2014;82,5;1.710
09/10/2014;121,9;3.278
10/10/2014;104,4;2.686
11/10/2014;150,8;3.595
12/10/2014;147,2;3.776
13/10/2014;113,7;2.788
14/10/2014;146,8;3.538
15/10/2014;52,9;839
16/10/2014;85,2;1.786
17/10/2014;66,6;1.452
18/10/2014;135,6;3.450
19/10/2014;124,1;2.961
20/10/2014;126,1;3.203
21/10/2014;81;1.645
22/10/2014;117,2;3.404
23/10/2014;12,5;207
24/10/2014;115,1;3.029
25/10/2014;92,9;2.471
26/10/2014;86;1.972
27/10/2014;56,8;1.332
28/10/2014;111,2;3.090
29/10/2014;76,5;1.642
30/10/2014;109,9;3.009
31/10/2014;92,4;2.315
01/11/2014;83;1.818
02/11/2014;59,2;1.277
03/11/2014;59,8;1.333
04/11/2014;65,3;1.949
05/11/2014;26;517
06/11/2014;18,9;301
07/11/2014;12,9;171
08/11/2014;15,6;316
09/11/2014;23,5;351
10/11/2014;55,8;1.097
11/11/2014;43,5;724
12/11/2014;40,9;835
13/11/2014;11,5;235
14/11/2014;21,2;338
15/11/2014;19,4;457
16/11/2014;88,6;2.530
17/11/2014;35;690
18/11/2014;21,6;375
19/11/2014;52,4;1.084
20/11/2014;27,3;355
21/11/2014;29,3;477
22/11/2014;58,1;1.470
23/11/2014;10,4;164
24/11/2014;9,7;144
25/11/2014;9,5;127
26/11/2014;20,9;336
27/11/2014;8,7;124
28/11/2014;15,7;258
29/11/2014;22,7;281
30/11/2014;9,7;193
01/12/2014;4,6;61.2
02/12/2014;11,2;159.6
03/12/2014;7,5;155
04/12/2014;11,5;185
05/12/2014;10;176
06/12/2014;9,2;121
07/12/2014;25,9;450
08/12/2014;28,7;653
09/12/2014;22;358
10/12/2014;72,9;2.230
11/12/2014;63,1;1.912
12/12/2014;77,2;1.889
13/12/2014;43,8;1.043
14/12/2014;25,5;403
15/12/2014;28;641
16/12/2014;16,8;301
17/12/2014;17,9;380
18/12/2014;20,6;316
19/12/2014;68,9;1.981
20/12/2014;57,8;1.789
21/12/2014;70,7;2.047
22/12/2014;36,6;716
23/12/2014;57,6;1.626
24/12/2014;16;256
25/12/2014;54,7;1.421
26/12/2014;69,2;2.136
27/12/2014;17,9;242
28/12/2014;22,4;0
29/12/2014;75;10
30/12/2014;77,4;13
31/12/2014;47,1;23
01/01/2015;54,9;5
02/01/2015;51,6;12
03/01/2015;18,1;0
04/01/2015;82,4;1.066
05/01/2015;74,3;2.078
06/01/2015;60,5;1.494
07/01/2015;33,5;794
08/01/2015;45,2;886
09/01/2015;22,5;320
10/01/2015;55,1;1.260
11/01/2015;2,5;8
12/01/2015;38;780
13/01/2015;78;2.075
14/01/2015;29,7;384
15/01/2015;32,8;632
16/01/2015;18,1;828
17/01/2015;5,3;143
18/01/2015;15,5;2.165
19/01/2015;49,1;1.230
20/01/2015;34,7;707
21/01/2015;13,4;197
22/01/2015;21,9;332
23/01/2015;21,7;330
24/01/2015;38,8;694
25/01/2015;61,4;1.331
26/01/2015;86,9;2.837
27/01/2015;45,4;960
28/01/2015;100,4;2.519
29/01/2015;11,2;185
30/01/2015;3,5;0
31/01/2015;86,5;107
01/02/2015;40,8;55
02/02/2015;61,7;108
03/02/2015;18,2;31
04/02/2015;52;5
05/02/2015;26,9;0
06/02/2015;35,3;6
07/02/2015;67,8;58
08/02/2015;91,1;137
09/02/2015;64,1;86
10/02/2015;99,1;246
11/02/2015;121,4;1.503
12/02/2015;48,8;1.048
13/02/2015;57,6;1.151
14/02/2015;15,7;277
15/02/2015;75,1;1.913
16/02/2015;104;2.484
17/02/2015;115,6;2.439
18/02/2015;106,5;2.642
19/02/2015;154,4;3.950
20/02/2015;142,5;3.806
21/02/2015;64,1;1.294
22/02/2015;17,5;284
23/02/2015;32,8;613
24/02/2015;31,2;598
25/02/2015;49,1;909
26/02/2015;145;3.373
27/02/2015;121,2;2.101
28/02/2015;53,4;956
01/03/2015;120,7;2.621
02/03/2015;18,3;2.621
03/03/2015;147,8;279
04/03/2015;105,7;3.598
05/03/2015;113,1;2.316
06/03/2015;189,5;2.459
07/03/2015;189,8;4.909
08/03/2015;190,9;4.825
09/03/2015;185;4.554
10/03/2015;183,6;4.360
11/03/2015;81,8;1.620
12/03/2015;157;3.682
13/03/2015;189,8;4.037
14/03/2015;172;3.995
15/03/2015;87,8;1.340
16/03/2015;42,5;755
17/03/2015;130,8;2.620
18/03/2015;191,3;3.967
19/03/2015;195,2;4.264
20/03/2015;173,2;3.901
21/03/2015;210,4;4.738
22/03/2015;149,5;2.962
23/03/2015;155;3.242
24/03/2015;183;3.290
25/03/2015;45,6;823
26/03/2015;40,8;771
27/03/2015;30,8;538
28/03/2015;242;5.169
29/03/2015;218,7;4.309
30/03/2015;176,7;3.474
31/03/2015;111,4;1.393
01/04/2015;191,6;3.767
02/04/2015;163,2;3.480
03/04/2015;262,8;5.447
04/04/2015;58,1;1.202
05/04/2015;185,3;3.346
06/04/2015;211,9;4.408
07/04/2015;280,6;5.677
08/04/2015;181,5;3.498
09/04/2015;237,1;4.759
10/04/2015;255,7;5.141
11/04/2015;256,2;5.113
12/04/2015;236,6;4.802
13/04/2015;262,1;5.066
14/04/2015;212,5;4.192
15/04/2015;294,5;5.173
16/04/2015;239,3;4.526
17/04/2015;51,5;865
18/04/2015;40,4;759
19/04/2015;256;4.930
20/04/2015;282,1;5.360
21/04/2015;287,6;5.279
22/04/2015;294,8;5.282
23/04/2015;237,3;4.414
24/04/2015;144,1;2.489
25/04/2015;172,4;3.217
26/04/2015;240,2;4.512
27/04/2015;139;2.311
28/04/2015;44,6;799
29/04/2015;265,5;5.513
30/04/2015;160;2.865
01/05/2015;70,4;1.420
02/05/2015;217,7;4.099
03/05/2015;32,1;582
04/05/2015;211,2;3.720
05/05/2015;230,7;3.803
06/05/2015;274,7;4.752
07/05/2015;251,6;5.408
08/05/2015;391;5.382
09/05/2015;244,9;3.644
10/05/2015;281,8;4.656
11/05/2015;321,8;5.477
12/05/2015;298,4;5.108
13/05/2015;270,4;4.700
14/05/2015;188,3;3.814
15/05/2015;22,1;362
16/05/2015;165,7;2.930
17/05/2015;217,1;3.391
18/05/2015;285,4;4.908
19/05/2015;313,7;5.329
20/05/2015;190,4;3.542
21/05/2015;75,7;1.402
22/05/2015;52,6;994
23/05/2015;66,3;110
24/05/2015;192,3;3.372
25/05/2015;210,1;3.523
26/05/2015;214,9;3.427
27/05/2015;224,9;3.776
28/05/2015;330,2;5.617
29/05/2015;340,2;5.585
30/05/2015;317,6;5.256
31/05/2015;150,3;2.479
01/06/2015;315,4;5.232
02/06/2015;323,6;5.249
03/06/2015;300,5;4.937
04/06/2015;270,6;4.416
05/06/2015;337,8;5.402
06/06/2015;338,9;5.333
07/06/2015;314,4;5.324
08/06/2015;344,7;5.591
09/06/2015;324;5.148
10/06/2015;269;4.839
11/06/2015;291,5;4.733
12/06/2015;316,9;5.282
13/06/2015;323,6;5.344
14/06/2015;192,1;3.197
15/06/2015;236,8;4.729
16/06/2015;80,8;1.334
17/06/2015;165,2;2.929
18/06/2015;306,3;5.007
19/06/2015;115,9;1.954
20/06/2015;159,1;2.444
21/06/2015;258,4;4.151
22/06/2015;271,1;4.574
23/06/2015;26,9;469
24/06/2015;283,4;4.934
25/06/2015;330,8;5.528
26/06/2015;339,4;5.572
27/06/2015;174,9;2.852
28/06/2015;315,8;4.642
29/06/2015;240;3.891
30/06/2015;336,6;5.324
01/07/2015;274,4;4.920
02/07/2015;324,8;5.083
03/07/2015;322,2;5.038
04/07/2015;328,9;5.091
05/07/2015;335,2;5.099
06/07/2015;288,2;4.460
07/07/2015;323,2;4.859
08/07/2015;294,3;4.793
09/07/2015;250,8;4.205
10/07/2015;342,6;5.570
11/07/2015;343,4;5.348
12/07/2015;330,4;5.037
13/07/2015;211;3.535
14/07/2015;304,3;4.996
15/07/2015;320;5.021
16/07/2015;292,7;4.646
17/07/2015;318,5;4.998
18/07/2015;306,7;4.698
19/07/2015;316,8;4.925
20/07/2015;278,6;4.612
21/07/2015;299,9;4.663
22/07/2015;304,8;4.757
23/07/2015;274,1;3.956
24/07/2015;280,8;4.320
25/07/2015;211,8;3.730
26/07/2015;69,5;1.217
27/07/2015;74,8;1.226
28/07/2015;87,1;1.426
29/07/2015;36,8;583
30/07/2015;45,9;758
31/07/2015;244,3;4.151
01/08/2015;289,9;4.903
02/08/2015;241,5;4.063
03/08/2015;228,5;3.599
04/08/2015;291;4.858
05/08/2015;240,8;4.300
06/08/2015;295;4.746
07/08/2015;291,7;4.477
08/08/2015;268,6;4.487
09/08/2015;297,1;4.944
10/08/2015;298,1;4.997
11/08/2015;252,9;4.214
12/08/2015;266,5;4.448
13/08/2015;271,1;4.610
14/08/2015;245,9;4.171
15/08/2015;171,5;2.978
16/08/2015;178,1;3.119
17/08/2015;58,9;1.001
18/08/2015;205,2;4.061
19/08/2015;53,8;893
20/08/2015;178,6;2.729
21/08/2015;113,7;1.975
22/08/2015;226,2;3.627
23/08/2015;245,6;4.603
24/08/2015;79,4;1.456
25/08/2015;130,3;2.386
26/08/2015;193,2;3.391
27/08/2015;235,9;4.216
28/08/2015;265,9;4.866
29/08/2015;263,1;4.723
30/08/2015;247,9;4.410
31/08/2015;260,5;4.837
01/09/2015;259,7;4.813
02/09/2015;133,5;2.366
03/09/2015;125,9;2.156
04/09/2015;72,7;1.451
05/09/2015;36,2;596
06/09/2015;308,2;4.782
07/09/2015;242,5;4.921
08/09/2015;243,4;5.091
09/09/2015;225,8;4.603
10/09/2015;155,2;2.818
11/09/2015;173,1;3.882
12/09/2015;219,5;4.646
13/09/2015;178;3.457
14/09/2015;97,9;2.183
15/09/2015;186;3.870
16/09/2015;114;2.206
17/09/2015;160,5;3.160
18/09/2015;157,6;3.538
19/09/2015;86,6;1.640
20/09/2015;142,1;2.766
21/09/2015;207,2;4.456
22/09/2015;204,8;4.514
23/09/2015;104,4;1.804
24/09/2015;26,5;433
25/09/2015;45,4;744
26/09/2015;111,3;1.849
27/09/2015;89;1.510
28/09/2015;129,6;2.839
29/09/2015;142,8;3.024
30/09/2015;101,8;1.929
01/10/2015;64,1;1.086
02/10/2015;82,6;1.495
03/10/2015;83,8;1.856
04/10/2015;72;1.227
05/10/2015;154;3.594
06/10/2015;51;900
07/10/2015;38,9;702
08/10/2015;78,2;1.402
09/10/2015;65,3;1.160
10/10/2015;22,5;307
11/10/2015;49,7;851
12/10/2015;53,7;950
13/10/2015;14,8;223
14/10/2015;16,6;236
15/10/2015;23,2;396
16/10/2015;80,6;1.674
17/10/2015;125,5;2.777
18/10/2015;129,9;3.175
19/10/2015;24,5;426
20/10/2015;115,6;2.981
21/10/2015;107,8;2.291
22/10/2015;120;3.090
23/10/2015;187,8;3.399
24/10/2015;138,5;3.678
25/10/2015;74,8;1.567
25/10/2015;74,8;727
26/10/2015;44,1;727
27/10/2015;74,2;1.518
28/10/2015;54,1;965
29/10/2015;15;221
30/10/2015;78,9;2.074
31/10/2015;114,7;2.980
01/11/2015;122,5;3.511
02/11/2015;101,8;2.522
03/11/2015;97,2;2.581
04/11/2015;108,7;3.132
05/11/2015;88,8;2.659
06/11/2015;96,3;2.353
07/11/2015;97,9;2.562
08/11/2015;103,2;2.888
09/11/2015;98,7;2.610
10/11/2015;64,8;1.516
